src,timestamp,coordination.x,coordination.y
M_MOVE,1669603776.473,1534,569
M_MOVE,1669603776.489,1520,549
M_MOVE,1669603776.498,1515,542
M_MOVE,1669603776.506,1508,532
M_MOVE,1669603776.515,1504,527
M_MOVE,1669603776.525,1500,519
M_MOVE,1669603776.532,1497,515
M_MOVE,1669603776.551,1494,511
M_MOVE,1669603776.555,1494,508
M_MOVE,1669603776.56,1493,505
M_MOVE,1669603776.569,1493,504
M_MOVE,1669603776.578,1492,503
M_MOVE,1669603776.586,1491,501
M_MOVE,1669603781.421,1491,500
M_MOVE,1669603781.429,1492,500
M_MOVE,1669603781.437,1494,500
M_MOVE,1669603781.445,1496,500
M_MOVE,1669603781.453,1500,500
M_MOVE,1669603781.462,1503,500
M_MOVE,1669603781.471,1507,500
M_MOVE,1669603781.478,1513,500
M_MOVE,1669603781.488,1521,500
M_MOVE,1669603781.503,1536,500
M_MOVE,1669603781.517,1559,500
M_MOVE,1669603781.525,1574,500
M_MOVE,1669603781.533,1587,500
M_MOVE,1669603781.551,1611,500
M_MOVE,1669603781.557,1679,498
M_MOVE,1669603781.567,1717,498
M_MOVE,1669603781.581,1748,498
M_MOVE,1669603781.59,1838,500
M_MOVE,1669603781.599,1870,501
M_MOVE,1669603781.607,1915,502
M_MOVE,1669603781.615,1962,504
M_MOVE,1669603781.623,1995,504
M_MOVE,1669603781.641,2058,507
M_MOVE,1669603781.647,2081,507
M_MOVE,1669603781.66,2093,507
M_MOVE,1669603781.668,2100,508
M_MOVE,1669603781.674,2102,508
M_MOVE,1669603782.073,2103,508
M_MOVE,1669603782.089,2105,508
M_MOVE,1669603782.099,2106,507
M_MOVE,1669603782.105,2108,506
M_MOVE,1669603782.115,2111,506
M_MOVE,1669603782.126,2114,506
M_MOVE,1669603782.131,2118,506
M_MOVE,1669603782.151,2126,506
M_MOVE,1669603782.155,2129,505
M_MOVE,1669603782.164,2136,505
M_MOVE,1669603782.171,2141,504
M_MOVE,1669603782.18,2147,503
M_MOVE,1669603782.189,2153,503
M_MOVE,1669603782.198,2160,502
M_MOVE,1669603782.206,2167,501
M_MOVE,1669603782.215,2175,500
M_MOVE,1669603782.224,2187,498
M_MOVE,1669603782.231,2196,498
M_MOVE,1669603782.24,2218,497
M_MOVE,1669603782.249,2235,494
M_MOVE,1669603782.257,2252,492
M_MOVE,1669603782.266,2290,488
M_MOVE,1669603782.274,2313,485
M_MOVE,1669603782.282,2338,482
M_MOVE,1669603782.291,2364,479
M_MOVE,1669603782.302,2414,474
M_MOVE,1669603782.332,2454,470
M_MOVE,1669603782.333,2472,469
M_MOVE,1669603782.342,2512,464
M_MOVE,1669603782.352,2522,463
M_MOVE,1669603782.36,2531,462
M_MOVE,1669603782.369,2537,462
M_MOVE,1669603782.377,2542,462
M_MOVE,1669603782.397,2545,462
M_MOVE,1669603782.397,2550,462
M_MOVE,1669603782.402,2554,462
M_MOVE,1669603782.423,2561,462
M_MOVE,1669603782.423,2565,462
M_MOVE,1669603782.43,2571,462
M_MOVE,1669603782.438,2578,462
M_MOVE,1669603782.447,2588,462
M_MOVE,1669603782.455,2602,460
M_MOVE,1669603782.464,2612,459
M_MOVE,1669603782.473,2634,456
M_MOVE,1669603782.481,2662,452
M_MOVE,1669603782.494,2678,449
M_MOVE,1669603782.498,2691,446
M_MOVE,1669603782.53,2718,438
M_MOVE,1669603782.531,2727,434
M_MOVE,1669603782.531,2737,430
M_MOVE,1669603782.533,2744,426
M_MOVE,1669603782.541,2757,417
M_MOVE,1669603782.549,2759,415
M_MOVE,1669603782.558,2763,413
M_MOVE,1669603782.566,2765,411
M_MOVE,1669603782.581,2768,407
M_MOVE,1669603782.6,2768,406
M_MOVE,1669603782.608,2769,406
M_MOVE,1669603783.857,2768,406
M_MOVE,1669603783.872,2750,426
M_MOVE,1669603783.879,2731,454
M_MOVE,1669603783.888,2710,490
M_MOVE,1669603783.897,2682,544
M_MOVE,1669603783.906,2657,594
M_MOVE,1669603783.915,2627,656
M_MOVE,1669603783.924,2601,708
M_MOVE,1669603783.933,2565,772
M_MOVE,1669603783.942,2526,842
M_MOVE,1669603783.95,2483,909
M_MOVE,1669603783.959,2425,994
M_MOVE,1669603783.968,2298,1149
M_MOVE,1669603783.975,2238,1210
M_MOVE,1669603783.984,2170,1267
M_MOVE,1669603783.995,2116,1302
M_MOVE,1669603784.001,2056,1330
M_MOVE,1669603784.009,2015,1344
M_MOVE,1669603784.018,1971,1353
M_MOVE,1669603784.027,1944,1356
M_MOVE,1669603784.036,1917,1358
M_MOVE,1669603784.046,1903,1358
M_MOVE,1669603784.055,1892,1358
M_MOVE,1669603784.063,1879,1356
M_MOVE,1669603784.076,1878,1355
M_MOVE,1669603784.134,1873,1346
M_MOVE,1669603784.134,1872,1340
M_MOVE,1669603784.202,1872,1339
M_MOVE,1669603784.235,1871,1339
M_MOVE,1669603784.254,1870,1338
M_MOVE,1669603784.27,1869,1338
M_MOVE,1669603784.279,1866,1337
M_MOVE,1669603784.325,1847,1337
M_MOVE,1669603784.325,1843,1337
M_MOVE,1669603784.335,1831,1338
M_MOVE,1669603784.341,1816,1341
M_MOVE,1669603784.35,1794,1346
M_MOVE,1669603784.359,1786,1348
M_MOVE,1669603784.368,1767,1352
M_MOVE,1669603784.406,1742,1357
M_MOVE,1669603784.406,1632,1377
M_MOVE,1669603784.412,1607,1381
M_MOVE,1669603784.419,1582,1383
M_MOVE,1669603784.428,1557,1384
M_MOVE,1669603784.436,1536,1384
M_MOVE,1669603784.445,1496,1384
M_MOVE,1669603784.454,1471,1384
M_MOVE,1669603784.464,1448,1386
M_MOVE,1669603784.473,1408,1387
M_MOVE,1669603784.482,1389,1388
M_MOVE,1669603784.49,1355,1391
M_MOVE,1669603784.5,1329,1392
M_MOVE,1669603784.507,1304,1394
M_MOVE,1669603784.515,1293,1394
M_MOVE,1669603784.523,1285,1394
M_MOVE,1669603784.532,1278,1394
M_MOVE,1669603784.541,1275,1394
M_MOVE,1669603784.548,1270,1394
M_MOVE,1669603784.558,1266,1394
M_MOVE,1669603784.567,1262,1394
M_MOVE,1669603784.578,1260,1394
M_MOVE,1669603784.583,1258,1394
M_MOVE,1669603784.592,1256,1394
M_MOVE,1669603784.602,1254,1394
M_MOVE,1669603784.611,1253,1394
M_MOVE,1669603784.628,1252,1394
M_MOVE,1669603784.638,1252,1393
M_MOVE,1669603784.66,1252,1392
M_MOVE,1669603784.669,1252,1391
M_MOVE,1669603784.678,1252,1390
M_MOVE,1669603784.695,1252,1389
M_MOVE,1669603784.704,1252,1388
M_MOVE,1669603784.713,1253,1386
M_MOVE,1669603784.722,1255,1383
M_MOVE,1669603784.73,1256,1382
M_MOVE,1669603784.739,1258,1381
M_MOVE,1669603784.748,1259,1379
M_MOVE,1669603784.757,1260,1378
M_MOVE,1669603784.765,1261,1376
M_MOVE,1669603784.774,1262,1376
M_MOVE,1669603784.782,1262,1375
M_MOVE,1669603784.798,1263,1375
M_MOVE,1669603784.805,1267,1368
M_MOVE,1669603784.813,1269,1363
M_MOVE,1669603784.822,1276,1353
M_MOVE,1669603784.829,1281,1345
M_MOVE,1669603784.839,1289,1334
M_MOVE,1669603784.847,1293,1326
M_MOVE,1669603784.855,1303,1308
M_MOVE,1669603784.865,1316,1277
M_MOVE,1669603784.875,1334,1239
M_MOVE,1669603784.882,1345,1216
M_MOVE,1669603784.892,1369,1174
M_MOVE,1669603784.9,1402,1119
M_MOVE,1669603784.91,1426,1081
M_MOVE,1669603784.917,1451,1050
M_MOVE,1669603784.928,1515,977
M_MOVE,1669603784.935,1544,947
M_MOVE,1669603784.943,1572,920
M_MOVE,1669603784.951,1589,905
M_MOVE,1669603784.961,1613,885
M_MOVE,1669603784.976,1651,851
M_MOVE,1669603784.983,1658,845
M_MOVE,1669603784.996,1667,838
M_MOVE,1669603784.999,1673,833
M_MOVE,1669603785.008,1675,830
M_MOVE,1669603785.017,1678,827
M_MOVE,1669603785.026,1680,824
M_MOVE,1669603785.035,1681,823
M_MOVE,1669603785.045,1683,820
M_MOVE,1669603785.052,1685,818
M_MOVE,1669603785.062,1689,814
M_MOVE,1669603785.069,1692,810
M_MOVE,1669603785.08,1698,805
M_MOVE,1669603785.087,1703,801
M_MOVE,1669603785.095,1714,792
M_MOVE,1669603785.104,1720,787
M_MOVE,1669603785.112,1724,785
M_MOVE,1669603785.119,1730,780
M_MOVE,1669603785.128,1734,777
M_MOVE,1669603785.136,1740,771
M_MOVE,1669603785.143,1743,767
M_MOVE,1669603785.153,1750,762
M_MOVE,1669603785.161,1754,758
M_MOVE,1669603785.17,1760,749
M_MOVE,1669603785.179,1766,744
M_MOVE,1669603785.187,1776,730
M_MOVE,1669603785.196,1781,724
M_MOVE,1669603785.205,1790,711
M_MOVE,1669603785.214,1794,706
M_MOVE,1669603785.223,1799,696
M_MOVE,1669603785.232,1803,691
M_MOVE,1669603785.241,1812,680
M_MOVE,1669603785.25,1816,675
M_MOVE,1669603785.258,1817,672
M_MOVE,1669603785.267,1819,670
M_MOVE,1669603785.277,1820,669
M_MOVE,1669603785.285,1821,667
M_MOVE,1669603785.294,1822,667
M_MOVE,1669603785.302,1822,666
M_MOVE,1669603785.32,1823,666
M_MOVE,1669603785.349,1823,665
M_MOVE,1669603785.381,1824,665
M_MOVE,1669603785.404,1824,664
M_MOVE,1669603785.422,1825,664
M_MOVE,1669603785.431,1826,663
M_MOVE,1669603785.438,1827,663
M_MOVE,1669603785.447,1829,662
M_MOVE,1669603785.455,1831,661
M_MOVE,1669603785.463,1837,660
M_MOVE,1669603785.477,1841,659
M_MOVE,1669603785.485,1843,659
M_MOVE,1669603785.493,1847,658
M_MOVE,1669603785.501,1848,657
M_MOVE,1669603785.51,1849,657
M_MOVE,1669603785.518,1850,657
M_MOVE,1669603785.551,1853,657
M_MOVE,1669603785.558,1855,657
M_MOVE,1669603785.566,1858,657
M_MOVE,1669603785.574,1859,657
M_MOVE,1669603785.583,1861,657
M_MOVE,1669603785.591,1866,656
M_MOVE,1669603785.607,1872,656
M_MOVE,1669603785.617,1874,656
M_MOVE,1669603785.625,1876,656
M_MOVE,1669603785.633,1880,656
M_MOVE,1669603785.642,1881,656
M_MOVE,1669603785.655,1884,656
M_MOVE,1669603785.663,1885,656
M_MOVE,1669603785.949,1885,658
M_MOVE,1669603785.956,1884,659
M_MOVE,1669603785.965,1880,663
M_MOVE,1669603785.973,1874,671
M_MOVE,1669603785.982,1868,680
M_MOVE,1669603785.991,1855,700
M_MOVE,1669603786.0,1831,731
M_MOVE,1669603786.009,1801,766
M_MOVE,1669603786.017,1720,851
M_MOVE,1669603786.027,1664,907
M_MOVE,1669603786.034,1604,967
M_MOVE,1669603786.043,1547,1022
M_MOVE,1669603786.051,1477,1084
M_MOVE,1669603786.066,1354,1185
M_MOVE,1669603786.075,1301,1223
M_MOVE,1669603786.083,1249,1259
M_MOVE,1669603786.091,1209,1279
M_MOVE,1669603786.099,1174,1295
M_MOVE,1669603786.108,1155,1302
M_MOVE,1669603786.117,1138,1307
M_MOVE,1669603786.126,1130,1309
M_MOVE,1669603786.135,1123,1311
M_MOVE,1669603786.143,1116,1314
M_MOVE,1669603786.152,1112,1315
M_MOVE,1669603786.16,1108,1315
M_MOVE,1669603786.169,1106,1315
M_MOVE,1669603786.178,1104,1315
M_MOVE,1669603786.186,1102,1315
M_MOVE,1669603786.195,1101,1315
M_MOVE,1669603786.204,1096,1315
M_MOVE,1669603786.211,1094,1315
M_MOVE,1669603786.219,1089,1315
M_MOVE,1669603786.228,1085,1315
M_MOVE,1669603786.236,1077,1315
M_MOVE,1669603786.244,1072,1315
M_MOVE,1669603786.253,1062,1316
M_MOVE,1669603786.262,1055,1317
M_MOVE,1669603786.27,1042,1320
M_MOVE,1669603786.279,1035,1322
M_MOVE,1669603786.288,1022,1325
M_MOVE,1669603786.297,1015,1328
M_MOVE,1669603786.306,1004,1334
M_MOVE,1669603786.314,998,1338
M_MOVE,1669603786.323,988,1345
M_MOVE,1669603786.331,983,1349
M_MOVE,1669603786.341,976,1356
M_MOVE,1669603786.349,972,1359
M_MOVE,1669603786.357,961,1368
M_MOVE,1669603786.373,950,1375
M_MOVE,1669603786.381,942,1378
M_MOVE,1669603786.39,936,1379
M_MOVE,1669603786.398,929,1382
M_MOVE,1669603786.407,926,1383
M_MOVE,1669603786.415,921,1384
M_MOVE,1669603786.424,916,1385
M_MOVE,1669603786.432,915,1385
M_MOVE,1669603786.441,913,1385
M_MOVE,1669603786.45,912,1385
M_MOVE,1669603786.457,911,1386
M_MOVE,1669603786.466,910,1386
M_MOVE,1669603786.485,909,1386
M_MOVE,1669603786.493,908,1386
M_MOVE,1669603786.502,907,1386
M_MOVE,1669603786.518,906,1386
M_MOVE,1669603786.526,905,1387
M_MOVE,1669603786.541,902,1387
M_MOVE,1669603786.549,901,1387
M_MOVE,1669603786.566,900,1387
M_MOVE,1669603786.778,900,1386
M_MOVE,1669603786.794,900,1385
M_MOVE,1669603786.803,900,1384
M_MOVE,1669603786.811,904,1380
M_MOVE,1669603786.819,908,1377
M_MOVE,1669603786.828,912,1374
M_MOVE,1669603786.837,918,1368
M_MOVE,1669603786.845,932,1359
M_MOVE,1669603786.858,987,1327
M_MOVE,1669603786.871,1029,1302
M_MOVE,1669603786.88,1127,1241
M_MOVE,1669603786.889,1183,1197
M_MOVE,1669603786.898,1252,1138
M_MOVE,1669603786.905,1324,1075
M_MOVE,1669603786.913,1385,1024
M_MOVE,1669603786.921,1454,969
M_MOVE,1669603786.929,1507,927
M_MOVE,1669603786.938,1566,883
M_MOVE,1669603786.947,1609,852
M_MOVE,1669603786.955,1654,820
M_MOVE,1669603786.964,1687,796
M_MOVE,1669603786.973,1717,776
M_MOVE,1669603786.982,1734,764
M_MOVE,1669603786.991,1748,754
M_MOVE,1669603787.0,1755,750
M_MOVE,1669603787.009,1759,745
M_MOVE,1669603787.017,1762,743
M_MOVE,1669603787.025,1764,741
M_MOVE,1669603787.025,1765,739
M_MOVE,1669603787.05,1767,737
M_MOVE,1669603787.05,1768,736
M_MOVE,1669603787.062,1771,734
M_MOVE,1669603787.067,1774,730
M_MOVE,1669603787.075,1777,728
M_MOVE,1669603787.084,1783,722
M_MOVE,1669603787.094,1788,719
M_MOVE,1669603787.102,1798,711
M_MOVE,1669603787.114,1804,707
M_MOVE,1669603787.12,1815,698
M_MOVE,1669603787.128,1822,693
M_MOVE,1669603787.138,1832,685
M_MOVE,1669603787.144,1845,677
M_MOVE,1669603787.155,1848,676
M_MOVE,1669603787.163,1851,675
M_MOVE,1669603787.172,1854,674
M_MOVE,1669603787.18,1855,674
M_MOVE,1669603787.198,1856,674
M_MOVE,1669603787.234,1857,674
M_MOVE,1669603787.242,1858,674
M_MOVE,1669603787.251,1860,673
M_MOVE,1669603787.26,1861,673
M_MOVE,1669603787.269,1862,673
M_MOVE,1669603787.278,1863,673
M_MOVE,1669603787.287,1864,672
M_MOVE,1669603787.296,1866,671
M_MOVE,1669603787.304,1870,670
M_MOVE,1669603787.313,1871,669
M_MOVE,1669603787.322,1874,667
M_MOVE,1669603787.331,1878,665
M_MOVE,1669603787.342,1881,664
M_MOVE,1669603787.348,1882,663
M_MOVE,1669603788.365,1882,665
M_MOVE,1669603788.374,1881,668
M_MOVE,1669603788.382,1880,672
M_MOVE,1669603788.39,1878,677
M_MOVE,1669603788.399,1876,683
M_MOVE,1669603788.408,1874,691
M_MOVE,1669603788.417,1870,699
M_MOVE,1669603788.426,1868,708
M_MOVE,1669603788.435,1861,735
M_MOVE,1669603788.443,1858,747
M_MOVE,1669603788.452,1855,761
M_MOVE,1669603788.461,1853,775
M_MOVE,1669603788.469,1848,791
M_MOVE,1669603788.478,1843,821
M_MOVE,1669603788.486,1839,841
M_MOVE,1669603788.495,1834,865
M_MOVE,1669603788.503,1829,897
M_MOVE,1669603788.512,1823,930
M_MOVE,1669603788.521,1821,952
M_MOVE,1669603788.53,1817,983
M_MOVE,1669603788.538,1811,1013
M_MOVE,1669603788.547,1806,1041
M_MOVE,1669603788.555,1803,1057
M_MOVE,1669603788.564,1796,1083
M_MOVE,1669603788.572,1788,1109
M_MOVE,1669603788.581,1770,1155
M_MOVE,1669603788.589,1764,1169
M_MOVE,1669603788.598,1753,1190
M_MOVE,1669603788.607,1741,1212
M_MOVE,1669603788.615,1730,1230
M_MOVE,1669603788.623,1722,1242
M_MOVE,1669603788.632,1707,1261
M_MOVE,1669603788.64,1691,1279
M_MOVE,1669603788.648,1671,1297
M_MOVE,1669603788.657,1656,1310
M_MOVE,1669603788.666,1628,1331
M_MOVE,1669603788.675,1595,1355
M_MOVE,1669603788.684,1560,1379
M_MOVE,1669603788.693,1538,1392
M_MOVE,1669603788.702,1483,1418
M_MOVE,1669603788.709,1468,1425
M_MOVE,1669603788.72,1465,1426
M_MOVE,1669603788.977,1464,1426
M_MOVE,1669603788.983,1464,1427
M_MOVE,1669603788.999,1461,1428
M_MOVE,1669603789.015,1459,1429
M_MOVE,1669603789.023,1449,1435
M_MOVE,1669603789.031,1442,1439
M_MOVE,1669603789.04,1434,1443
M_MOVE,1669603789.055,1410,1454
M_MOVE,1669603789.065,1396,1462
M_MOVE,1669603789.073,1388,1465
M_MOVE,1669603789.081,1377,1471
M_MOVE,1669603789.095,1364,1477
M_MOVE,1669603789.105,1348,1484
M_MOVE,1669603789.113,1325,1495
M_MOVE,1669603789.121,1308,1500
M_MOVE,1669603789.129,1290,1506
M_MOVE,1669603789.138,1279,1510
M_MOVE,1669603789.147,1260,1515
M_MOVE,1669603789.156,1240,1521
M_MOVE,1669603789.165,1221,1527
M_MOVE,1669603789.174,1209,1531
M_MOVE,1669603789.181,1190,1538
M_MOVE,1669603789.189,1171,1544
M_MOVE,1669603789.199,1155,1549
M_MOVE,1669603789.208,1148,1553
M_MOVE,1669603789.215,1139,1556
M_MOVE,1669603789.225,1132,1558
M_MOVE,1669603789.233,1130,1559
M_MOVE,1669603789.243,1125,1560
M_MOVE,1669603789.281,1124,1560
M_MOVE,1669603789.298,1123,1560
M_MOVE,1669603789.308,1122,1560
M_MOVE,1669603789.322,1116,1560
M_MOVE,1669603789.33,1113,1560
M_MOVE,1669603789.337,1108,1560
M_MOVE,1669603789.345,1100,1559
M_MOVE,1669603789.355,1095,1559
M_MOVE,1669603789.363,1089,1559
M_MOVE,1669603789.372,1083,1559
M_MOVE,1669603789.379,1072,1558
M_MOVE,1669603789.388,1064,1558
M_MOVE,1669603789.404,1048,1558
M_MOVE,1669603789.412,1035,1558
M_MOVE,1669603789.42,1028,1558
M_MOVE,1669603789.429,1021,1558
M_MOVE,1669603789.437,1015,1558
M_MOVE,1669603789.445,1008,1559
M_MOVE,1669603789.454,1003,1560
M_MOVE,1669603789.463,1000,1560
M_MOVE,1669603789.473,997,1561
M_MOVE,1669603789.48,992,1561
M_MOVE,1669603789.49,989,1561
M_MOVE,1669603789.498,986,1561
M_MOVE,1669603789.506,983,1561
M_MOVE,1669603789.515,980,1561
M_MOVE,1669603789.524,979,1561
M_MOVE,1669603789.532,978,1561
M_MOVE,1669603789.542,976,1561
M_MOVE,1669603789.549,974,1561
M_MOVE,1669603789.558,972,1561
M_MOVE,1669603789.568,969,1561
M_MOVE,1669603789.577,966,1561
M_MOVE,1669603789.586,964,1561
M_MOVE,1669603789.595,961,1561
M_MOVE,1669603789.603,956,1560
M_MOVE,1669603789.614,955,1560
M_MOVE,1669603789.645,955,1559
M_MOVE,1669603789.702,956,1559
M_MOVE,1669603789.718,958,1559
M_MOVE,1669603789.733,960,1559
M_MOVE,1669603789.742,961,1559
M_MOVE,1669603789.75,965,1559
M_MOVE,1669603789.765,969,1559
M_MOVE,1669603789.781,973,1559
M_MOVE,1669603789.788,978,1559
M_MOVE,1669603789.796,980,1559
M_MOVE,1669603789.814,990,1559
M_MOVE,1669603789.822,994,1559
M_MOVE,1669603789.829,1005,1560
M_MOVE,1669603789.837,1011,1560
M_MOVE,1669603789.853,1028,1561
M_MOVE,1669603789.869,1047,1561
M_MOVE,1669603789.877,1062,1561
M_MOVE,1669603789.885,1067,1561
M_MOVE,1669603789.893,1081,1561
M_MOVE,1669603789.902,1086,1561
M_MOVE,1669603789.909,1100,1561
M_MOVE,1669603789.918,1117,1560
M_MOVE,1669603789.927,1122,1560
M_MOVE,1669603789.936,1139,1558
M_MOVE,1669603789.943,1154,1557
M_MOVE,1669603789.952,1161,1556
M_MOVE,1669603789.96,1176,1555
M_MOVE,1669603789.969,1195,1554
M_MOVE,1669603789.978,1201,1554
M_MOVE,1669603789.987,1215,1554
M_MOVE,1669603789.995,1227,1553
M_MOVE,1669603790.004,1237,1553
M_MOVE,1669603790.012,1246,1553
M_MOVE,1669603790.021,1253,1553
M_MOVE,1669603790.03,1259,1553
M_MOVE,1669603790.038,1265,1553
M_MOVE,1669603790.047,1271,1553
M_MOVE,1669603790.056,1274,1553
M_MOVE,1669603790.063,1276,1553
M_MOVE,1669603790.073,1278,1553
M_MOVE,1669603790.088,1279,1553
M_MOVE,1669603790.58,1279,1552
M_MOVE,1669603790.611,1279,1551
M_MOVE,1669603790.628,1279,1550
M_MOVE,1669603790.635,1278,1549
M_MOVE,1669603790.644,1276,1547
M_MOVE,1669603790.652,1273,1544
M_MOVE,1669603790.661,1271,1542
M_MOVE,1669603790.67,1267,1538
M_MOVE,1669603790.678,1263,1534
M_MOVE,1669603790.688,1259,1530
M_MOVE,1669603790.696,1256,1528
M_MOVE,1669603790.706,1251,1523
M_MOVE,1669603790.714,1249,1520
M_MOVE,1669603790.724,1242,1511
M_MOVE,1669603790.731,1240,1507
M_MOVE,1669603790.739,1237,1503
M_MOVE,1669603790.747,1232,1495
M_MOVE,1669603790.757,1229,1490
M_MOVE,1669603790.765,1226,1485
M_MOVE,1669603790.774,1222,1478
M_MOVE,1669603790.781,1212,1464
M_MOVE,1669603790.789,1206,1457
M_MOVE,1669603790.805,1195,1443
M_MOVE,1669603790.813,1188,1436
M_MOVE,1669603790.822,1183,1432
M_MOVE,1669603790.829,1179,1428
M_MOVE,1669603790.838,1175,1425
M_MOVE,1669603790.853,1165,1418
M_MOVE,1669603790.861,1162,1415
M_MOVE,1669603790.869,1159,1413
M_MOVE,1669603790.877,1157,1412
M_MOVE,1669603790.885,1155,1410
M_MOVE,1669603790.894,1152,1407
M_MOVE,1669603790.902,1150,1407
M_MOVE,1669603790.91,1148,1405
M_MOVE,1669603790.92,1144,1403
M_MOVE,1669603790.929,1140,1401
M_MOVE,1669603790.938,1136,1400
M_MOVE,1669603790.948,1132,1400
M_MOVE,1669603790.956,1128,1400
M_MOVE,1669603790.964,1123,1400
M_MOVE,1669603790.973,1116,1400
M_MOVE,1669603790.98,1112,1399
M_MOVE,1669603790.989,1108,1398
M_MOVE,1669603790.998,1104,1398
M_MOVE,1669603791.005,1099,1397
M_MOVE,1669603791.013,1095,1395
M_MOVE,1669603791.023,1091,1395
M_MOVE,1669603791.031,1089,1395
M_MOVE,1669603791.039,1085,1394
M_MOVE,1669603791.053,1083,1394
M_MOVE,1669603791.062,1080,1392
M_MOVE,1669603791.072,1079,1392
M_MOVE,1669603791.126,1086,1391
M_MOVE,1669603791.131,1091,1390
M_MOVE,1669603791.139,1098,1390
M_MOVE,1669603791.147,1103,1390
M_MOVE,1669603791.157,1113,1389
M_MOVE,1669603791.165,1125,1389
M_MOVE,1669603791.174,1142,1388
M_MOVE,1669603791.183,1159,1387
M_MOVE,1669603791.191,1175,1387
M_MOVE,1669603791.201,1184,1386
M_MOVE,1669603791.21,1196,1386
M_MOVE,1669603791.219,1212,1386
M_MOVE,1669603791.228,1216,1386
M_MOVE,1669603791.235,1217,1386
M_MOVE,1669603791.252,1218,1386
M_MOVE,1669603791.283,1219,1386
M_MOVE,1669603791.739,1220,1386
M_MOVE,1669603791.755,1222,1388
M_MOVE,1669603791.763,1225,1391
M_MOVE,1669603791.774,1231,1398
M_MOVE,1669603791.787,1241,1411
M_MOVE,1669603791.803,1252,1428
M_MOVE,1669603791.811,1255,1435
M_MOVE,1669603791.819,1262,1446
M_MOVE,1669603791.828,1264,1451
M_MOVE,1669603791.837,1267,1458
M_MOVE,1669603791.846,1270,1463
M_MOVE,1669603791.853,1272,1468
M_MOVE,1669603791.861,1273,1471
M_MOVE,1669603791.87,1274,1474
M_MOVE,1669603791.879,1275,1476
M_MOVE,1669603791.888,1275,1477
M_MOVE,1669603791.896,1276,1480
M_MOVE,1669603791.905,1277,1481
M_MOVE,1669603791.913,1277,1483
M_MOVE,1669603791.923,1279,1485
M_MOVE,1669603791.931,1280,1486
M_MOVE,1669603791.939,1281,1488
M_MOVE,1669603791.948,1283,1490
M_MOVE,1669603791.957,1284,1491
M_MOVE,1669603791.965,1287,1494
M_MOVE,1669603791.973,1288,1495
M_MOVE,1669603791.982,1290,1497
M_MOVE,1669603791.99,1291,1497
M_MOVE,1669603792.005,1294,1500
M_MOVE,1669603792.021,1295,1501
M_MOVE,1669603792.029,1296,1502
M_MOVE,1669603792.038,1297,1503
M_MOVE,1669603792.055,1298,1504
M_MOVE,1669603792.064,1298,1505
M_MOVE,1669603792.073,1299,1506
M_MOVE,1669603792.081,1300,1506
M_MOVE,1669603792.09,1301,1507
M_MOVE,1669603792.098,1302,1507
M_MOVE,1669603792.106,1304,1508
M_MOVE,1669603792.115,1305,1508
M_MOVE,1669603792.123,1308,1508
M_MOVE,1669603792.132,1310,1509
M_MOVE,1669603792.133,1311,1509
M_MOVE,1669603792.141,1317,1510
M_MOVE,1669603792.151,1319,1511
M_MOVE,1669603792.16,1328,1512
M_MOVE,1669603792.168,1333,1512
M_MOVE,1669603792.177,1347,1514
M_MOVE,1669603792.185,1353,1514
M_MOVE,1669603792.194,1372,1514
M_MOVE,1669603792.202,1380,1514
M_MOVE,1669603792.21,1404,1514
M_MOVE,1669603792.218,1413,1514
M_MOVE,1669603792.227,1437,1514
M_MOVE,1669603792.236,1446,1514
M_MOVE,1669603792.244,1467,1513
M_MOVE,1669603792.254,1485,1513
M_MOVE,1669603792.262,1495,1513
M_MOVE,1669603792.271,1507,1513
M_MOVE,1669603792.279,1510,1513
M_MOVE,1669603792.287,1510,1512
M_MOVE,1669603792.611,1511,1512
M_MOVE,1669603792.619,1511,1511
M_MOVE,1669603792.637,1512,1511
M_MOVE,1669603792.656,1513,1511
M_MOVE,1669603792.744,1512,1511
M_MOVE,1669603792.766,1511,1511
M_MOVE,1669603792.776,1510,1511
M_MOVE,1669603792.784,1510,1512
M_MOVE,1669603792.793,1509,1512
M_MOVE,1669603792.802,1509,1513
M_MOVE,1669603792.81,1508,1514
M_MOVE,1669603792.819,1507,1515
M_MOVE,1669603792.829,1506,1517
M_MOVE,1669603792.835,1505,1518
M_MOVE,1669603792.85,1503,1520
M_MOVE,1669603792.859,1500,1523
M_MOVE,1669603792.869,1499,1524
M_MOVE,1669603792.88,1495,1526
M_MOVE,1669603792.886,1494,1527
M_MOVE,1669603792.894,1491,1529
M_MOVE,1669603792.903,1488,1530
M_MOVE,1669603792.912,1486,1531
M_MOVE,1669603792.92,1483,1533
M_MOVE,1669603792.928,1482,1533
M_MOVE,1669603792.938,1480,1534
M_MOVE,1669603792.946,1479,1535
M_MOVE,1669603792.955,1478,1535
M_MOVE,1669603793.85,1477,1535
M_MOVE,1669603793.88,1476,1535
M_MOVE,1669603793.895,1476,1536
M_MOVE,1669603793.911,1475,1536
M_MOVE,1669603793.927,1474,1536
M_MOVE,1669603793.943,1473,1536
M_MOVE,1669603793.985,1472,1536
M_MOVE,1669603794.016,1471,1536
M_MOVE,1669603794.481,1471,1537
M_MOVE,1669603794.508,1472,1537
M_MOVE,1669603794.528,1472,1538
M_MOVE,1669603794.543,1473,1538
M_MOVE,1669603794.569,1474,1539
